type,location,cause,metrics,year,val,,
country,Indonesia,Air pollution,Percent,1993,0.149687987,,
country,Indonesia,Air pollution,Number,1994,204984.1594,,
country,Indonesia,Air pollution,Percent,1994,0.150697315,,
country,Indonesia,Air pollution,Number,1995,206053.1958,,
country,Indonesia,Air pollution,Percent,1995,0.151468183,,
country,Indonesia,Air pollution,Number,1996,207394.757,,
country,Indonesia,Air pollution,Percent,1996,0.152027568,,
country,Indonesia,Air pollution,Number,1997,209727.7937,,
country,Indonesia,Air pollution,Percent,1997,0.152249125,,
country,Indonesia,Air pollution,Number,1998,212619.8063,,
country,Indonesia,Air pollution,Percent,1998,0.152168172,,
country,Indonesia,Air pollution,Number,1999,215757.2572,,
country,Indonesia,Air pollution,Percent,1999,0.152041566,,
country,Indonesia,Air pollution,Number,2000,219369.216,,
country,Indonesia,Air pollution,Percent,2000,0.152948901,,
country,Indonesia,Air pollution,Number,2001,223713.5203,,
country,Indonesia,Air pollution,Percent,2001,0.154076845,,
country,Indonesia,Air pollution,Number,2002,229259.4956,,
country,Indonesia,Air pollution,Percent,2002,0.155825679,,
country,Indonesia,Air pollution,Number,2003,234953.2337,,
country,Indonesia,Air pollution,Percent,2003,0.157572661,,
country,Indonesia,Air pollution,Number,2004,239818.5376,,
country,Indonesia,Air pollution,Percent,2004,0.143203608,,
country,Indonesia,Air pollution,Number,2005,244436.9405,,
country,Indonesia,Air pollution,Percent,2005,0.160312987,,
country,Indonesia,Air pollution,Number,2006,247566.9276,,
country,Indonesia,Air pollution,Percent,2006,0.159897304,,
country,Indonesia,Air pollution,Number,2007,249576.8687,,
country,Indonesia,Air pollution,Percent,2007,0.160167855,,
country,Indonesia,Air pollution,Number,2008,251001.2456,,
country,Indonesia,Air pollution,Percent,2008,0.15938454,,
country,Indonesia,Air pollution,Number,2009,251036.3778,,
country,Indonesia,Air pollution,Percent,2009,0.157515487,,
country,Indonesia,Air pollution,Number,2010,250358.8049,,
country,Indonesia,Air pollution,Percent,2010,0.155861732,,
country,Indonesia,Air pollution,Number,2011,245921.0942,,
country,Indonesia,Air pollution,Percent,2011,0.152587873,,
country,Indonesia,Air pollution,Number,2012,239774.0907,,
country,Indonesia,Air pollution,Percent,2012,0.147876926,,
country,Indonesia,Air pollution,Number,2013,232180.117,,
country,Indonesia,Air pollution,Percent,2013,0.142009843,,
country,Indonesia,Air pollution,Number,2014,224285.8096,,
country,Indonesia,Air pollution,Percent,2014,0.13609539,,
country,Indonesia,Air pollution,Number,2015,220523.2344,,
country,Indonesia,Air pollution,Percent,2015,0.132079556,,
country,Indonesia,Air pollution,Number,2016,217402.4334,,
country,Indonesia,Air pollution,Percent,2016,0.128602852,,
country,Indonesia,Air pollution,Number,2017,214461.0398,,
country,Indonesia,Air pollution,Percent,2017,0.125067468,,
country,Indonesia,Air pollution,Number,2018,214405.1364,,
country,Indonesia,Air pollution,Percent,2018,0.122736721,,
country,Indonesia,Air pollution,Number,2019,212333.5703,,
country,Indonesia,Air pollution,Percent,2019,0.119822704,,
country,Indonesia,Air pollution,Number,2020,203933.4052,,
country,Indonesia,Air pollution,Percent,2020,0.105170598,,
country,Indonesia,Air pollution,Number,2021,221663.0222,,
country,Indonesia,Air pollution,Percent,2021,0.101239329,,
country,Ethiopia,Environmental/occupational risks,Number,1990,223757.7307,,
country,Ethiopia,Environmental/occupational risks,Percent,1990,0.24282032,,
country,Ethiopia,Environmental/occupational risks,Number,1991,227069.5719,,
country,Ethiopia,Environmental/occupational risks,Percent,1991,0.252568016,,
country,Ethiopia,Environmental/occupational risks,Number,1992,232299.0649,,
country,Ethiopia,Environmental/occupational risks,Percent,1992,0.256481205,,
country,Ethiopia,Environmental/occupational risks,Number,1993,234666.687,,
country,Ethiopia,Environmental/occupational risks,Percent,1993,0.256182987,,
country,Ethiopia,Environmental/occupational risks,Number,1994,235578.4377,,
country,Ethiopia,Environmental/occupational risks,Percent,1994,0.25499875,,
country,Ethiopia,Environmental/occupational risks,Number,1995,234936.2973,,
country,Ethiopia,Environmental/occupational risks,Percent,1995,0.252828773,,
country,Ethiopia,Environmental/occupational risks,Number,1996,232538.5235,,
country,Ethiopia,Environmental/occupational risks,Percent,1996,0.251547916,,
country,Ethiopia,Environmental/occupational risks,Number,1997,229114.2533,,
country,Ethiopia,Environmental/occupational risks,Percent,1997,0.249403541,,
country,Ethiopia,Environmental/occupational risks,Number,1998,225447.1439,,
country,Ethiopia,Environmental/occupational risks,Percent,1998,0.247171306,,
country,Ethiopia,Environmental/occupational risks,Number,1999,220953.1255,,
country,Ethiopia,Environmental/occupational risks,Percent,1999,0.23751643,,
country,Ethiopia,Environmental/occupational risks,Number,2000,216184.5261,,
country,Ethiopia,Environmental/occupational risks,Percent,2000,0.231718254,,
country,Ethiopia,Environmental/occupational risks,Number,2001,209838.5476,,
country,Ethiopia,Environmental/occupational risks,Percent,2001,0.243125931,,
country,Ethiopia,Environmental/occupational risks,Number,2002,202632.2687,,
country,Ethiopia,Environmental/occupational risks,Percent,2002,0.240876959,,
country,Ethiopia,Environmental/occupational risks,Number,2003,195449.4867,,
country,Ethiopia,Environmental/occupational risks,Percent,2003,0.237937529,,
country,Ethiopia,Environmental/occupational risks,Number,2004,188224.9161,,
country,Ethiopia,Environmental/occupational risks,Percent,2004,0.236087721,,
country,Ethiopia,Environmental/occupational risks,Number,2005,183231.253,,
country,Ethiopia,Environmental/occupational risks,Percent,2005,0.238978416,,
country,Ethiopia,Environmental/occupational risks,Number,2006,177501.313,,
country,Ethiopia,Environmental/occupational risks,Percent,2006,0.241102031,,
country,Ethiopia,Environmental/occupational risks,Number,2007,172269.8398,,
country,Ethiopia,Environmental/occupational risks,Percent,2007,0.24565623,,
country,Ethiopia,Environmental/occupational risks,Number,2008,166502.8814,,
country,Ethiopia,Environmental/occupational risks,Percent,2008,0.248020132,,
country,Ethiopia,Environmental/occupational risks,Number,2009,160411.8193,,
country,Ethiopia,Environmental/occupational risks,Percent,2009,0.248197218,,
country,Ethiopia,Environmental/occupational risks,Number,2010,153891.7118,,
country,Ethiopia,Environmental/occupational risks,Percent,2010,0.247191974,,
country,Ethiopia,Environmental/occupational risks,Number,2011,150608.6214,,
country,Ethiopia,Environmental/occupational risks,Percent,2011,0.249469002,,
country,Ethiopia,Environmental/occupational risks,Number,2012,146730.2898,,
country,Ethiopia,Environmental/occupational risks,Percent,2012,0.248360136,,
country,Ethiopia,Environmental/occupational risks,Number,2013,143566.2131,,
country,Ethiopia,Environmental/occupational risks,Percent,2013,0.247162863,,
country,Ethiopia,Environmental/occupational risks,Number,2014,142584.6536,,
country,Ethiopia,Environmental/occupational risks,Percent,2014,0.249014716,,
country,Ethiopia,Environmental/occupational risks,Number,2015,140547.9881,,
country,Ethiopia,Environmental/occupational risks,Percent,2015,0.247295298,,
country,Ethiopia,Environmental/occupational risks,Number,2016,139544.1456,,
country,Ethiopia,Environmental/occupational risks,Percent,2016,0.245954643,,
country,Ethiopia,Environmental/occupational risks,Number,2017,140147.2791,,
country,Ethiopia,Environmental/occupational risks,Percent,2017,0.248190084,,
country,Ethiopia,Environmental/occupational risks,Number,2018,140179.5485,,
country,Ethiopia,Environmental/occupational risks,Percent,2018,0.248378715,,
country,Ethiopia,Environmental/occupational risks,Number,2019,139601.6902,,
country,Ethiopia,Environmental/occupational risks,Percent,2019,0.247405038,,
country,Ethiopia,Environmental/occupational risks,Number,2020,135770.7557,,
country,Ethiopia,Environmental/occupational risks,Percent,2020,0.210713585,,
country,Ethiopia,Environmental/occupational risks,Number,2021,135564.3286,,
country,Ethiopia,Environmental/occupational risks,Percent,2021,0.183984603,,
country,Ethiopia,Non-optimal temperature,Number,1990,10961.46613,,
country,Ethiopia,Non-optimal temperature,Percent,1990,0.011896506,,
country,Ethiopia,Non-optimal temperature,Number,1991,10587.52659,,
country,Ethiopia,Non-optimal temperature,Percent,1991,0.011775912,,
country,Ethiopia,Non-optimal temperature,Number,1992,11894.58704,,
country,Ethiopia,Non-optimal temperature,Percent,1992,0.013131873,,
country,Ethiopia,Non-optimal temperature,Number,1993,11838.65398,,
country,Ethiopia,Non-optimal temperature,Percent,1993,0.012922315,,
country,Ethiopia,Non-optimal temperature,Number,1994,10674.32646,,
country,Ethiopia,Non-optimal temperature,Percent,1994,0.011554964,,
country,Ethiopia,Non-optimal temperature,Number,1995,10172.34547,,
country,Ethiopia,Non-optimal temperature,Percent,1995,0.010944792,,
country,Ethiopia,Non-optimal temperature,Number,1996,11046.44438,,
country,Ethiopia,Non-optimal temperature,Percent,1996,0.011948601,,
country,Ethiopia,Non-optimal temperature,Number,1997,10232.51126,,
country,Ethiopia,Non-optimal temperature,Percent,1997,0.011139146,,
country,Ethiopia,Non-optimal temperature,Number,1998,9846.73855,,
country,Ethiopia,Non-optimal temperature,Percent,1998,0.010795438,,
country,Ethiopia,Non-optimal temperature,Number,1999,10246.16228,,
country,Ethiopia,Non-optimal temperature,Percent,1999,0.011013481,,
country,Ethiopia,Non-optimal temperature,Number,2000,10912.66871,,
country,Ethiopia,Non-optimal temperature,Percent,2000,0.011698443,,
country,Ethiopia,Non-optimal temperature,Number,2001,10486.78934,,
country,Ethiopia,Non-optimal temperature,Percent,2001,0.012151988,,
country,Ethiopia,Non-optimal temperature,Number,2002,9057.107756,,
country,Ethiopia,Non-optimal temperature,Percent,2002,0.010769954,,
country,Ethiopia,Non-optimal temperature,Number,2003,9325.648224,,
country,Ethiopia,Non-optimal temperature,Percent,2003,0.01135549,,
country,Ethiopia,Non-optimal temperature,Number,2004,8822.472208,,
country,Ethiopia,Non-optimal temperature,Percent,2004,0.011066533,,
country,Ethiopia,Non-optimal temperature,Number,2005,8113.536154,,
country,Ethiopia,Non-optimal temperature,Percent,2005,0.010583866,,
country,Ethiopia,Non-optimal temperature,Number,2006,7540.201711,,
country,Ethiopia,Non-optimal temperature,Percent,2006,0.010243705,,
country,Ethiopia,Non-optimal temperature,Number,2007,7474.662776,,
country,Ethiopia,Non-optimal temperature,Percent,2007,0.01066044,,
country,Ethiopia,Non-optimal temperature,Number,2008,7330.644849,,
country,Ethiopia,Non-optimal temperature,Percent,2008,0.010922075,,
country,Ethiopia,Non-optimal temperature,Number,2009,6467.900901,,
country,Ethiopia,Non-optimal temperature,Percent,2009,0.010010136,,
country,Ethiopia,Non-optimal temperature,Number,2010,6768.298835,,
country,Ethiopia,Non-optimal temperature,Percent,2010,0.010876657,,
country,Ethiopia,Non-optimal temperature,Number,2011,7048.216159,,
country,Ethiopia,Non-optimal temperature,Percent,2011,0.011676292,,
country,Ethiopia,Non-optimal temperature,Number,2012,6416.504625,,
country,Ethiopia,Non-optimal temperature,Percent,2012,0.010865994,,
country,Ethiopia,Non-optimal temperature,Number,2013,6571.168498,,
country,Ethiopia,Non-optimal temperature,Percent,2013,0.011320694,,
country,Ethiopia,Non-optimal temperature,Number,2014,6364.39794,,
country,Ethiopia,Non-optimal temperature,Percent,2014,0.011121156,,
country,Ethiopia,Non-optimal temperature,Number,2015,5869.046109,,
country,Ethiopia,Non-optimal temperature,Percent,2015,0.010332096,,
country,Ethiopia,Non-optimal temperature,Number,2016,6384.05667,,
country,Ethiopia,Non-optimal temperature,Percent,2016,0.01126021,,
country,Ethiopia,Non-optimal temperature,Number,2017,6900.37733,,
country,Ethiopia,Non-optimal temperature,Percent,2017,0.012228682,,
country,Ethiopia,Non-optimal temperature,Number,2018,7279.557263,,
country,Ethiopia,Non-optimal temperature,Percent,2018,0.012910305,,
country,Ethiopia,Non-optimal temperature,Number,2019,7052.215121,,
country,Ethiopia,Non-optimal temperature,Percent,2019,0.012507982,,
country,Ethiopia,Non-optimal temperature,Number,2020,6939.475727,,
country,Ethiopia,Non-optimal temperature,Percent,2020,0.010774223,,
country,Ethiopia,Non-optimal temperature,Number,2021,7364.620754,,
country,Ethiopia,Non-optimal temperature,Percent,2021,0.009998891,,
country,South Africa,"Unsafe water, sanitation, and handwashing",Number,1990,29312.74203,,
country,South Africa,"Unsafe water, sanitation, and handwashing",Percent,1990,0.100216109,,
country,South Africa,"Unsafe water, sanitation, and handwashing",Number,1991,28432.20048,,
country,South Africa,"Unsafe water, sanitation, and handwashing",Percent,1991,0.096085983,,
country,South Africa,"Unsafe water, sanitation, and handwashing",Number,1992,28015.87229,,
country,South Africa,"Unsafe water, sanitation, and handwashing",Percent,1992,0.090045352,,
